Seq,SOURCEID,ObsID,RAdeg,DEdeg,e_Pos,DistNN,ExtFlag,InXMM,InChandra,FSoft,e_FSoft,CtSoft,SoftDetml,FHard,e_FHard,CtHard,HardDetml,FFull,e_FFull,CtFull,FullDetml,logLSoft,logLHard,logLFull,RejS,SDSS,RASdeg,DESdeg,RelS,rS,CoaddS,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,SpecID,Class,zsp,r_zsp,WISE,RAWdeg,DEWdeg,e_RAWdeg,e_DEWdeg,RelW,rW,W1mag,e_W1mag,W1SNR,W2mag,e_W2mag,W2SNR,W3mag,e_W3mag,W3SNR,W4mag,e_W4mag,W4SNR,ExtW,RejW,UKIDSS,RAUdeg,DEUdeg,RelU,rU,Ymag,e_Ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,RejU,VHS,RAVdeg,DEVdeg,RelV,rV,JVmag,e_JVmag,HVmag,e_HVmag,KVmag,e_KVmag,RejV,GALEX,RAGdeg,DEGdeg,e_NUVPos,e_FUVPos,RelG,rG,NUV,e_NUV,FUV,e_FUV,FIRST,RAFdeg,DEFdeg,rF,F1.4GHz,e_F1.4GHz,RAHdeg,DEHdeg,rH,F250,e_F250,F350,e_F350,F500,e_F500,XMMAO10CP,ChCP,CPCoord,RA,DEC,SIGRA,SIGDEC,EPOCH,EBV,AY,AJ,AH,AK,MERGEDCLASS,MERGEDCLASSSTAT,YHALLMAG,YHALLMAGERR,YPETROMAG,YPETROMAGERR,YPSFMAG,YPSFMAGERR,YAPERMAG3,YAPERMAG3ERR,J_1HALLMAG,J_1HALLMAGERR,J_1PETROMAG,J_1PETROMAGERR,J_1PSFMAG,J_1PSFMAGERR,J_1APERMAG3,J_1APERMAG3ERR,HHALLMAG,HHALLMAGERR,HPETROMAG,HPETROMAGERR,HPSFMAG,HPSFMAGERR,HAPERMAG3,HAPERMAG3ERR,KHALLMAG,KHALLMAGERR,KPETROMAG,KPETROMAGERR,KPSFMAG,KPSFMAGERR,KAPERMAG3,KAPERMAG3ERR
2387,433836362717,742830101.0,14.272,-0.449,2.9,88.1,0.0,no,no,2.65,0.29,112.69,189.97,2.94,0.78,22.58,18.07,6.52,0.67,124.69,177.92,43.08,43.12,43.47,no,1237666338651111844,14.272,-0.449,0.99,1.1,no,21.18,0.12,20.75,0.03,19.82,0.02,19.46,0.02,18.98,0.05,4757055840790966272,QSO,0.362,11.0,J005705.32-002656.4,14.27,-0.45,0.14,0.15,0.9912,0.71,15.78,0.05,19.9,,,,,,,,,,no,no,433836362717,14.272,-0.449,0.966,0.98,18.61,0.06,18.0,0.05,17.31,0.06,16.38,0.04,no,472469438395,14.272,-0.449,0.983,0.99,18.0,0.03,17.29,0.04,16.52,0.04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.272219605372639,-0.4490909569400286,,,2006.8822465982205,0.03698064386844635,0.04478355869650841,0.03287579119205475,0.021374812349677086,0.013313032686710358,1,7.534402370452881,18.62904167175293,0.1115487813949585,18.80105209350586,0.18041689693927765,,,18.6129207611084,0.05596242845058441,17.87822151184082,0.08127610385417938,17.99574851989746,0.1388087421655655,,,18.004446029663086,0.0475047267973423,17.27676773071289,0.08844970911741257,17.374427795410156,0.1485387533903122,,,17.309541702270508,0.055376797914505005,16.274621963500977,0.061003245413303375,16.276290893554688,0.0970463976264,,,16.37766456604004,0.04009664058685303
2388,433834437241,742830101.0,14.276,-0.202,1.4,101.4,0.0,no,no,1.37,0.2,75.48,112.04,0.0,0.0,0.0,0.0,3.86,0.49,95.23,98.4,-999.0,-999.0,-999.0,no,1237666339187982688,14.276,-0.202,0.99,1.21,no,22.32,0.22,21.51,0.05,21.03,0.04,20.58,0.04,20.26,0.12,,,-999.0,,J005706.30-001206.8,14.28,-0.2,0.13,0.14,0.9971,0.56,15.72,0.05,20.4,,,,,,,,,,no,no,433834437241,14.276,-0.202,0.984,1.13,19.31,0.08,19.21,0.12,18.47,0.18,17.45,0.1,no,472469433807,14.276,-0.202,0.993,0.85,18.96,0.07,18.28,0.1,17.58,0.12,no,2915238670318438553,14.277,-0.202,0.79,,0.96,2.52,22.03,0.22,,,,,,,,,,,,,,,,,,,,0.0,14.276441405514428,-0.20186308348015683,,,2006.8908600410678,0.0243022833019495,0.02943006344139576,0.02160472981631756,0.01404672022908926,0.008748821914196014,1,4.6297993659973145,19.080408096313477,0.15846507251262665,19.288333892822266,0.2564113438129425,,,19.308515548706055,0.07791490107774734,18.97739601135254,0.17319516837596893,18.892276763916016,0.17580904066562653,,,19.207780838012695,0.11961355805397034,17.94835090637207,0.2542775869369507,17.94835090637207,0.2542775869369507,,,18.46839141845703,0.17895075678825378,16.70486068725586,0.12086795270442963,16.52454948425293,0.16650031507015228,,,17.44916343688965,0.10440301895141602
2390,433830897120,742830101.0,14.283,0.089,1.5,150.4,0.0,no,no,3.46,0.34,127.74,276.85,11.35,1.46,77.76,132.56,12.15,0.95,204.66,406.14,42.58,43.1,43.13,no,1237663784203649060,14.283,0.089,1.0,0.87,no,18.59,0.03,17.92,0.01,17.28,0.01,16.87,0.01,16.67,0.02,444838520134068224,QSO,0.196,11.0,J005707.81+000520.1,14.28,0.09,0.05,0.05,0.9964,0.99,13.76,0.03,38.6,,,,,,,,,,no,no,433830897120,14.283,0.089,0.985,0.94,17.21,0.01,16.68,0.01,16.0,0.02,15.25,0.01,no,472447125164,14.283,0.089,0.992,0.93,16.63,0.01,16.0,0.01,15.25,0.01,no,6476213785059134448,14.282,0.089,0.66,0.64,1.0,2.56,19.44,0.03,19.88,0.04,,,,,,,14.28,0.09,2.8,51.9,10.05,35.14,10.14,8.82,10.87,,,0.0,14.282596770211986,0.08893593725579281,,,2006.8908600410678,0.02431054227054119,0.02944006584584713,0.021612072363495827,0.014051493257284164,0.008751795627176762,1,30.122304916381836,16.166166305541992,0.014875153079628944,16.141944885253906,0.02370106801390648,,,17.206987380981445,0.014441320672631264,15.661965370178223,0.014571228064596653,15.624837875366211,0.02524048089981079,,,16.677595138549805,0.011364691890776157,15.005560874938965,0.024960601702332497,14.956033706665039,0.04176463186740875,,,15.99691390991211,0.017715753987431526,14.369524955749512,0.019344760105013847,14.38554859161377,0.03772565722465515,,,15.24514102935791,0.014405881986021996
2391,433830897541,742830101.0,14.286,0.255,3.0,223.4,0.0,no,no,1.0,0.2,39.37,36.82,0.0,0.0,0.0,0.0,1.95,0.46,35.09,23.99,-999.0,-999.0,-999.0,no,1237666339724853627,14.286,0.255,0.97,0.69,no,22.46,0.25,22.13,0.07,21.68,0.07,21.47,0.08,21.15,0.26,,,-999.0,,J005708.68+001519.0,14.29,0.26,0.27,0.28,0.9782,0.73,16.74,0.1,11.2,,,,,,,,,,no,no,433830897541,14.286,0.255,0.951,0.47,,,,,,,17.76,0.13,no,472447122349,14.286,0.255,0.968,0.68,20.02,0.23,19.34,0.26,18.48,0.27,no,6476178600684949295,14.286,0.255,0.74,,0.95,0.35,22.34,0.19,,,,,,,,,,,,,,,,,,,,0.0,14.286102682831558,0.2552646261485687,,,2005.7684606160165,0.0239659883081913,0.029022810980677605,0.021305764093995094,0.01385234110057354,0.008627756498754025,1,2.4703195095062256,,,,,,,,,,,,,,,,,,,,,,,,,17.7477970123291,0.26288893818855286,17.665781021118164,0.29731103777885437,,,17.75563621520996,0.13277199864387512
2397,433834437536,742830101.0,14.296,-0.334,3.8,249.4,0.0,no,no,0.7,0.15,34.05,29.77,1.87,0.57,22.15,9.59,2.24,0.42,53.93,37.06,44.67,0.0,45.18,no,1237663783666778299,14.298,-0.334,0.97,5.42,no,20.72,0.05,19.84,0.01,19.57,0.01,19.6,0.02,19.51,0.05,4757047594453757952,QSO,2.76,11.0,J005711.40-002000.9,14.3,-0.33,0.29,0.31,0.9315,4.92,16.78,0.11,10.0,,,,,,,,,,no,no,433834437536,14.298,-0.333,0.874,5.46,18.79,0.05,18.62,0.07,,,18.02,0.18,no,472469436136,14.298,-0.333,0.921,5.49,18.75,0.06,18.35,0.1,17.83,0.14,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.29762588425859,-0.3334436404588918,,,2006.8908600410678,0.02475886233150959,0.029982982203364372,0.022010628134012222,0.014310622587800026,0.0089131910353899,-1,-1.0275453329086304,18.679346084594727,0.07740919291973114,18.73084831237793,0.15055054426193237,,,18.78679656982422,0.051230087876319885,18.796409606933594,0.13086150586605072,19.07802963256836,0.24249450862407684,,,18.62032127380371,0.0717690959572792,,,,,,,,,18.30677032470703,0.4125794470310211,18.31578826904297,0.42194730043411255,,,18.018436431884766,0.1774108111858368
2401,433836362818,742830101.0,14.321,-0.409,1.1,111.3,0.0,no,no,5.19,0.41,192.38,518.17,15.22,1.62,107.12,251.21,17.18,1.08,294.74,769.91,45.54,46.0,46.06,yes,1237663783666778306,14.321,-0.409,1.0,0.8,no,,,,,,,,,,,4755819440401739776,QSO,2.748,11.0,J005716.99-002432.8,14.32,-0.41,0.24,0.26,0.9934,1.13,16.6,0.1,11.1,,,,,,,,,,no,no,433836362818,14.321,-0.409,0.99,0.91,18.6,0.06,18.3,0.06,17.96,0.1,17.69,0.13,no,472469437679,14.321,-0.409,0.994,1.15,18.04,0.03,17.85,0.07,17.62,0.12,no,,,,,,,,,,,,FIRST J005717.0-002433,14.321,-0.409,0.89,106.99,0.11,,,,,,,,,,,,0.0,14.320827660859955,-0.40918666888218613,,,2006.8822465982205,0.03819698840379715,0.04625655338168144,0.03395712375640869,0.022077860310673714,0.013750916346907616,-2,0.7069590091705322,18.561403274536133,0.09809096902608871,18.372913360595703,0.12315799295902252,,,18.59834098815918,0.05604705587029457,18.48885726928711,0.10470468550920486,18.499116897583008,0.17172221839427948,,,18.304895401000977,0.06274634599685669,17.974241256713867,0.1655050814151764,17.807266235351562,0.1747705638408661,,,17.956501007080078,0.09951061010360718,17.678585052490234,0.1826387494802475,17.626243591308594,0.1965494304895401,,,17.68928337097168,0.13451793789863586
2402,433832563277,742830101.0,14.322,-0.021,1.9,32.0,0.0,no,no,2.95,0.28,145.76,289.82,4.71,0.89,39.53,44.02,8.17,0.69,179.45,294.89,45.03,45.24,45.48,no,1237666339187982429,14.322,-0.02,1.0,0.87,no,19.67,0.03,19.26,0.01,19.05,0.01,19.0,0.01,18.77,0.03,3502845389898358784,QSO,2.155,11.0,J005717.37-000113.1,14.32,-0.02,0.14,0.14,0.9954,0.98,15.86,0.06,18.9,,,,,,,,,,no,no,433832563277,14.322,-0.02,0.984,1.02,18.08,0.03,17.94,0.04,17.7,0.09,16.9,0.07,no,472447127274,14.322,-0.02,0.991,1.05,17.88,0.03,17.48,0.05,16.7,0.05,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.322350960408002,-0.020327261776964617,,,2006.890863244353,0.024835890159010887,0.03007626160979271,0.02207910642027855,0.014355144463479519,0.008940921165049076,-1,0.585875391960144,18.111623764038086,0.04721150919795036,18.10110855102539,0.06837588548660278,,,18.08269500732422,0.028678040951490402,17.926729202270508,0.06737871468067169,17.930973052978516,0.09902150928974152,,,17.938627243041992,0.03873037174344063,17.69545555114746,0.16725507378578186,17.90753936767578,0.3005213439464569,,,17.70393180847168,0.0923936739563942,16.995065689086914,0.12091944366693497,17.027908325195312,0.15582624077796936,,,16.903562545776367,0.06531716883182526
2404,433834437412,742830101.0,14.323,-0.269,2.7,162.8,0.0,no,no,0.99,0.15,61.2,79.5,1.57,0.5,16.58,10.48,2.65,0.37,72.83,77.46,-999.0,-999.0,-999.0,no,,,,,,no,,,,,,,,,,,,,-999.0,,J005717.58-001610.7,14.32,-0.27,0.16,0.17,0.9909,1.77,15.99,0.06,17.9,,,,,,,,,,no,no,433834437412,14.323,-0.27,0.962,1.41,19.35,0.08,18.72,0.08,18.05,0.12,17.18,0.08,no,,,,,,,,,,,,no,2915238670318438020,14.324,-0.27,0.96,,0.9,2.77,22.5,0.3,,,,,,,,,,,,,,,,,,,,0.0,14.323196599654763,-0.2695651426360447,,,2006.8908600410678,0.023886429145932198,0.028926465660333633,0.021235035732388496,0.013806356117129326,0.0085991146042943,1,4.630123138427734,18.447084426879883,0.0933125838637352,18.602346420288086,0.16489233076572418,,,19.350780487060547,0.08192574977874756,18.423912048339844,0.10942207276821136,18.32459831237793,0.12803316116333008,,,18.71735382080078,0.07785139232873917,17.63007164001465,0.20760515332221985,17.555944442749023,0.22079935669898987,,,18.04741859436035,0.12398231029510498,16.834980010986328,0.16965541243553162,16.791912078857422,0.1750166267156601,,,17.178678512573242,0.08283179998397827
2405,433832563133,742830101.0,14.324,0.025,2.4,54.2,4.0,no,no,4.6,0.38,251.05,287.17,2.99,0.77,28.75,16.57,17.0,1.15,403.03,303.63,0.0,42.51,0.0,no,1237663784203649190,14.325,0.026,0.92,5.48,no,20.79,0.22,17.99,0.01,16.63,0.01,16.14,0.01,15.77,0.01,444848965494532096,GALAXY,0.194,11.0,J005717.99+000132.5,14.32,0.03,0.05,0.05,0.9474,5.37,,,,,,,14.4,2.05,,,,,yes,no,,,,,,,,,,,,,,no,,,,,,,,,,,,no,6476178600687044076,14.325,0.026,1.39,1.64,0.79,5.21,23.06,0.33,23.49,0.34,,,,,,,,,,,,,,,,,,0.0,14.322996179460283,0.026232756123662614,,,2006.890863244353,0.024890830740332603,0.03014279529452324,0.022127948701381683,0.014386900700628757,0.008960699662566185,1,13.38706111907959,17.836074829101562,0.05366580933332443,17.872365951538086,0.11651642620563507,,,18.33808708190918,0.03473201021552086,17.087099075317383,0.04639449343085289,16.393827438354492,0.04336445778608322,,,17.914152145385742,0.03749745339155197,16.43830108642578,0.08292026072740555,15.962960243225098,0.08992917835712433,,,17.289087295532227,0.06263697147369385,15.892783164978027,0.06584049016237259,15.293914794921875,0.07263690233230591,,,16.586393356323242,0.04883403703570366
2409,433832563275,742830101.0,14.334,-0.02,2.0,30.1,0.0,no,no,1.03,0.17,53.52,65.84,0.0,0.0,0.0,0.0,2.79,0.43,64.77,60.03,44.63,0.0,45.07,no,1237666339187982566,14.334,-0.02,0.99,0.29,no,22.11,0.18,21.32,0.04,21.21,0.05,21.07,0.06,20.72,0.17,4757058589570035712,QSO,2.271,11.0,,,,,,,,,,,,,,,,,,,,no,no,433832563275,14.334,-0.02,0.972,0.72,20.22,0.18,,,,,18.01,0.18,no,472447127258,14.334,-0.02,0.985,0.55,19.92,0.21,18.99,0.18,18.49,0.28,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.33381709806374,-0.01951655488184317,,,2006.890863244353,0.02471228316426277,0.029926573857665062,0.02196921966969967,0.014283699914813042,0.008896422572433949,1,1.0467833280563354,21.691059112548828,1.3408052921295166,21.691059112548828,1.3408052921295166,,,20.224939346313477,0.17537207901477814,,,,,,,,,,,,,,,,,17.632434844970703,0.28157684206962585,17.739046096801758,0.29273656010627747,,,18.006271362304688,0.17788219451904297
2411,433830897250,742830101.0,14.338,0.157,3.3,140.8,0.0,no,no,0.53,0.12,35.74,27.95,2.08,0.62,24.16,17.54,2.06,0.37,61.31,48.49,-999.0,-999.0,-999.0,no,1237663784203649919,14.338,0.157,0.96,2.42,no,22.92,0.32,22.29,0.09,21.44,0.06,20.79,0.05,20.45,0.15,,,-999.0,,J005721.20+000924.4,14.34,0.16,0.26,0.27,0.9722,1.6,16.64,0.09,12.0,,,,,,,,,,no,no,433830897250,14.338,0.157,0.934,2.43,19.83,0.12,19.35,0.12,18.37,0.15,17.82,0.14,no,472447123990,14.338,0.157,0.964,2.32,19.14,0.1,18.45,0.11,17.61,0.12,no,6476213785057037653,14.338,0.156,1.05,,0.77,3.52,23.09,0.28,,,,,,,,,,,,,,,,,,,,0.0,14.33842172857047,0.15654617270437865,,,2006.8908600410678,0.024616561830043793,0.029810655862092972,0.021884122863411903,0.01422837283462286,0.008861962705850601,1,3.187509298324585,19.65707015991211,0.1922347992658615,19.692245483398438,0.24906772375106812,,,19.82982063293457,0.11534488946199417,19.577434539794922,0.12381330877542496,19.57684898376465,0.12384689599275589,,,19.352989196777344,0.12181445956230164,17.965133666992188,0.1908784806728363,17.965133666992188,0.1908784806728363,,,18.36611557006836,0.14765998721122742,17.5090389251709,0.1915646195411682,17.21597671508789,0.21000446379184723,,,17.816755294799805,0.1413712501525879
2412,433830897263,742830101.0,14.343,0.28,4.6,223.4,0.0,no,no,0.52,0.16,20.81,10.14,2.37,0.73,18.26,11.8,1.99,0.45,36.44,22.09,0.0,0.0,45.26,no,1237666339724853738,14.343,0.279,0.95,3.65,no,23.93,0.72,21.12,0.03,20.67,0.03,20.55,0.04,20.16,0.12,4757082778825846784,QSO,3.139,11.0,J005722.31+001645.0,14.34,0.28,0.38,0.39,0.914,3.32,17.06,0.13,8.1,,,,,,,,,,no,no,433830897263,14.343,0.279,0.887,3.66,19.27,0.07,18.98,0.09,18.33,0.14,17.46,0.1,no,472447122016,14.343,0.279,0.941,3.65,18.92,0.08,18.26,0.1,17.56,0.12,no,,,,,,,,,,,,FIRST J005722.3+001644,14.343,0.279,3.64,3.05,0.13,,,,,,,,,,,,0.0,14.342974664390379,0.27907521951358033,,,2006.8908600410678,0.02497771382331848,0.030248010531067848,0.022205187007784843,0.014437118545174599,0.008991977199912071,-1,-0.8049315810203552,19.350046157836914,0.14409299194812775,19.379549026489258,0.18623587489128113,,,19.274770736694336,0.07196979224681854,19.026622772216797,0.1459438055753708,18.996631622314453,0.18872924149036407,,,18.979040145874023,0.08740510046482086,18.381420135498047,0.23991316556930542,18.45456886291504,0.28064703941345215,,,18.32789421081543,0.1423327922821045,17.510496139526367,0.1730477213859558,17.62364387512207,0.3144950568675995,,,17.460294723510742,0.10371237993240356
2413,433832563431,742830101.0,14.344,-0.088,1.2,53.4,0.0,no,no,6.36,0.39,329.18,789.3,13.02,1.37,120.88,192.03,19.45,1.02,456.42,935.43,44.08,44.4,44.57,no,1237666339187982443,14.344,-0.088,1.0,1.03,no,20.89,0.07,20.27,0.02,20.14,0.02,19.99,0.03,19.77,0.08,780325364193847296,QSO,0.657,11.0,J005722.61-000516.8,14.34,-0.09,0.11,0.11,0.9974,0.86,15.52,0.05,23.8,,,,,,,,,,no,no,433832563431,14.344,-0.088,0.99,1.2,18.34,0.04,18.01,0.04,17.63,0.09,17.0,0.07,no,472469431564,14.344,-0.088,0.994,1.22,18.2,0.04,17.53,0.05,16.85,0.06,no,6476213785059132499,14.344,-0.088,0.57,0.67,1.0,0.1,19.54,0.03,20.38,0.06,,,,,,,,,,,,,,,,,,0.0,14.344181292152005,-0.08789538357939237,,,2006.890863244353,0.024914968758821487,0.03017202578485012,0.022149406373500824,0.014400851912796497,0.008969388902187347,1,2.7867085933685303,18.319669723510742,0.057042330503463745,18.37005043029785,0.08649971336126328,,,18.342750549316406,0.035464830696582794,17.993501663208008,0.07390984892845154,17.962568283081055,0.11330995708703995,,,18.013477325439453,0.041633088141679764,17.5080623626709,0.154157355427742,17.22310447692871,0.17419715225696564,,,17.627716064453125,0.08663763850927353,16.962886810302734,0.12178783118724823,16.953899383544922,0.1951850801706314,,,16.996864318847656,0.07142133265733719
2415,433836387102,742830101.0,14.349,-0.469,3.8,57.7,0.0,no,no,1.12,0.34,16.7,15.93,0.0,0.0,0.0,0.0,2.92,0.82,20.99,16.64,-999.0,-999.0,-999.0,no,1237666338651112579,14.35,-0.469,0.94,3.21,no,25.92,0.59,23.77,0.36,23.0,0.27,22.06,0.18,20.83,0.23,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,433836387102,14.35,-0.469,0.907,3.26,,,19.8,0.25,18.41,0.15,18.03,0.18,no,472469438766,14.35,-0.469,0.941,3.23,19.83,0.16,18.95,0.18,17.75,0.13,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.349830179947928,-0.4690900845427631,,,2006.88232312115,0.051737766712903976,0.06265443563461304,0.045994874089956284,0.029904428869485855,0.018625596538186073,1,1.6075942516326904,,,,,,,,,19.89704132080078,0.2521876096725464,19.678300857543945,0.2524569630622864,,,19.801624298095703,0.24740688502788544,18.454551696777344,0.417967289686203,18.45124053955078,0.41605091094970703,,,18.410160064697266,0.15061722695827484,18.094894409179688,0.3544042408466339,18.094894409179688,0.3544042408466339,,,18.027475357055664,0.17668111622333527
2420,433836386700,742830101.0,14.364,-0.555,2.7,204.4,0.0,no,no,1.32,0.28,30.69,37.0,0.0,0.0,0.0,0.0,3.9,0.77,40.4,36.82,-999.0,-999.0,-999.0,yes,1237666338651111659,14.362,-0.555,0.83,4.2,no,,,,,,,,,,,,,-999.0,,J005726.97-003317.4,14.36,-0.55,0.09,0.1,0.9834,4.12,15.19,0.04,28.7,,,,,,,,,,no,no,433836386700,14.362,-0.555,0.913,4.17,19.1,0.08,18.38,0.07,17.41,0.06,16.67,0.05,no,472469440415,14.362,-0.555,0.954,4.03,18.44,0.05,17.49,0.05,16.69,0.05,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.36240867543277,-0.554712120614084,,,2006.8822428473648,0.03510620445013046,0.042513612657785416,0.031209414824843407,0.020291386172175407,0.012638234533369541,1,10.73066520690918,18.553354263305664,0.12482814490795135,18.5355224609375,0.15934598445892334,,,19.102766036987305,0.07910704612731934,17.965023040771484,0.11154810339212418,17.892587661743164,0.1408877670764923,,,18.383922576904297,0.06713015586137772,17.149423599243164,0.1168927475810051,17.034692764282227,0.14377079904079437,,,17.409685134887695,0.059674203395843506,16.246286392211914,0.0877356305718422,16.327159881591797,0.13496358692646027,,,16.66636085510254,0.05091746896505356
2421,433836386718,742830101.0,14.365,-0.472,1.8,57.7,0.0,no,no,1.87,0.24,78.4,129.91,0.0,0.0,0.0,0.0,4.11,0.57,75.74,91.28,40.93,0.0,41.27,no,1237666338651111614,14.365,-0.472,1.0,1.53,no,17.37,0.02,15.28,0.0,14.29,0.0,13.82,0.0,13.46,0.0,779142288793167872,GALAXY,0.044,11.0,,,,,,,,,,,,,,,,,,,,yes,yes,433836386718,14.365,-0.471,0.987,1.75,14.33,0.0,13.77,0.0,13.08,0.0,12.65,0.0,no,472469438881,14.365,-0.471,0.993,1.8,13.74,0.0,13.06,0.0,12.73,0.0,no,2915238670318436909,14.365,-0.471,0.76,,0.99,2.57,21.15,0.18,,,FIRST J005727.6-002817,14.365,-0.472,1.38,4.99,0.1,,,,,,,,,,,,0.0,14.365099716552558,-0.47148499127888366,,,2006.8822428473648,0.05263589322566986,0.06374206393957138,0.04679330810904503,0.030423546209931374,0.01894892193377018,1,54.72530746459961,12.892559051513672,0.0022959308698773384,12.877232551574707,0.0023556738160550594,,,14.326086044311523,0.0029906181152909994,12.4570951461792,0.001999779138714075,12.344627380371094,0.0024954252876341343,,,13.765008926391602,0.0021047494374215603,11.701513290405273,0.0025687948800623417,11.646124839782715,0.0028997824992984533,,,13.08266830444336,0.002038974780589342,11.371444702148438,0.0024946860503405333,11.31134033203125,0.002892270451411605,,,12.650546073913574,0.002464430173859
2424,433836387322,742830101.0,14.372,-0.431,3.2,91.1,0.0,no,no,0.38,0.1,26.64,19.85,1.63,0.53,20.41,11.14,1.52,0.3,47.63,35.1,-999.0,-999.0,-999.0,no,,14.372,-0.431,0.93,1.8,yes,,,,,24.2,0.17,23.38,0.1,22.58,0.18,,,-999.0,,J005729.35-002549.8,14.37,-0.43,0.13,0.14,0.988,1.78,15.96,0.06,18.5,14.59,0.07,16.5,11.97,0.34,3.2,8.36,,0.8,no,no,433836387322,14.372,-0.43,0.935,2.01,,,,,,,17.89,0.16,no,472469438072,14.372,-0.43,0.962,2.14,20.44,0.28,19.25,0.24,17.92,0.15,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.372334811743086,-0.43044805961746263,,,2006.8767995345654,0.0503571555018425,0.060982514172792435,0.044767510145902634,0.029106436297297478,0.01812857761979103,-1,-0.42424651980400085,,,,,,,,,,,,,,,,,,,,,,,,,18.003005981445312,0.33220425248146057,17.988433837890625,0.3441825807094574,,,17.890562057495117,0.1562875360250473
2425,433830875274,742830101.0,14.377,0.149,3.1,140.8,0.0,no,no,0.68,0.13,48.15,37.85,2.69,0.67,33.45,24.65,2.98,0.43,94.65,67.71,-999.0,-999.0,-999.0,no,1237663784203714647,14.376,0.149,0.88,2.68,no,21.22,0.11,19.9,0.02,18.86,0.01,18.45,0.01,18.16,0.03,,,-999.0,,J005730.25+000855.0,14.38,0.15,0.09,0.09,0.9904,2.23,15.21,0.04,29.0,14.87,0.07,15.6,12.46,0.54,2.0,8.87,0.5,2.2,no,no,433830897355,14.376,0.149,0.839,2.64,17.82,0.02,17.26,0.02,16.48,0.03,15.82,0.02,no,472447124137,14.376,0.149,0.761,2.59,17.21,0.02,16.54,0.02,15.85,0.03,no,6476213785059134818,14.376,0.149,0.79,1.0,0.97,1.84,21.52,0.13,22.66,0.2,,,,,,,,,,,,,,,,,,0.0,14.376167373134583,0.14854503825844098,,,2006.969971964408,0.025691689923405647,0.031112635508179665,0.02283991314470768,0.014849796891212463,0.009249009191989899,1,1.529873013496399,,,,,,,,,18.43014907836914,0.054970767349004745,17.981143951416016,0.07473780959844589,,,18.523653030395508,0.05627405270934105,,,,,,,,,,,,,,,,
2426,433832563239,742830101.0,14.38,-0.01,2.8,169.0,0.0,no,no,0.79,0.16,39.91,38.2,4.42,0.91,37.94,32.68,3.44,0.49,77.42,72.83,43.06,43.81,43.7,yes,1237666339187983000,14.38,-0.009,0.88,1.96,no,,,,,,,,,,,4757047869331664896,GALAXY,0.587,11.0,J005731.18-000033.3,14.38,-0.01,0.12,0.12,0.9919,2.1,15.45,0.05,24.1,15.25,0.11,10.0,12.41,,0.2,8.79,,0.6,no,no,433832563239,14.38,-0.009,0.957,2.12,19.06,0.06,18.54,0.07,17.52,0.08,16.61,0.05,no,472447127070,14.38,-0.009,0.979,2.11,18.37,0.05,17.48,0.05,16.62,0.05,no,6476178600684946707,14.38,-0.01,1.47,,0.83,0.78,22.39,0.28,,,,,,,,,,,,,,,,,,,,0.0,14.379882398564611,-0.009231051643620949,,,2006.890863244353,0.024510111659765244,0.029681744053959846,0.021789489313960075,0.014166845008730888,0.008823640644550323,1,9.299688339233398,18.357986450195312,0.09583728760480881,18.448379516601562,0.14408843219280243,,,19.061052322387695,0.06351563334465027,18.070484161376953,0.09405956417322159,18.15567970275879,0.15021434426307678,,,18.542770385742188,0.06652878224849701,16.846590042114258,0.12863512337207794,16.764278411865234,0.1551186591386795,,,17.523548126220703,0.07824650406837463,16.194440841674805,0.08470802754163742,16.057653427124023,0.12543700635433197,,,16.61402130126953,0.050626639276742935
2427,433832732119,742830101.0,14.385,-0.085,3.1,70.6,0.0,no,no,0.58,0.17,20.06,14.73,0.0,0.0,0.0,0.0,1.79,0.46,28.62,18.49,-999.0,-999.0,-999.0,no,,,,,,no,,,,,,,,,,,,,-999.0,,J005732.67-000503.4,14.39,-0.08,0.17,0.17,0.9839,3.29,15.99,0.06,18.3,15.82,0.16,6.7,11.87,,1.2,8.23,,0.7,no,no,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.384334082194739,-0.08337231890542021,,,2006.8908704175224,0.024771494790911674,0.029998280107975006,0.022021858021616936,0.014317924156785011,0.008917738683521748,1,3.807894229888916,19.201196670532227,0.15779194235801697,19.48375701904297,0.25975117087364197,,,19.727991104125977,0.11286478489637375,19.22250747680664,0.15245312452316284,19.22250747680664,0.15245312452316284,,,19.334625244140625,0.14053227007389069,17.725536346435547,0.22481003403663635,17.752660751342773,0.25483983755111694,,,18.046804428100586,0.12810762226581573,17.169828414916992,0.1711854636669159,17.256898880004883,0.23159754276275635,,,17.071327209472656,0.07868655771017075
